Objective,37366.6
unit,x,y,l,d
ct_1,42.5,26.500000000000018,17.0,17.0
ct_2,42.5,9.500000000000018,17.0,17.0
ct_3,25.5,9.500000000000018,17.0,17.0
ct_4,25.5,26.500000000000018,17.0,17.0
ct_5,25.5,43.500000000000014,17.0,17.0
ct_6,8.5,43.500000000000014,17.0,17.0
ct_7,8.5,26.500000000000014,17.0,17.0
ct_8,8.5,9.500000000000014,17.0,17.0
